Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell type]	Characteristics[time]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[infect]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Comment[spike sequence file]	Comment[spike concentration file]	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[time]	Unit[time unit]	Term Source REF	Term Accession Number	Factor Value[infect]	Factor Value[cell type]
20003_4#18	ERS1616363	SAMEA103927195	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#18	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#18	sequencing assay	ERX1953003	20003_4_18_2.fastq.gz	20003_4_18_2.fastq.gz	ERR1892666	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1892666/ERR1892666_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#19	ERS1616364	SAMEA103927196	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#19	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#19	sequencing assay	ERX1953004	20003_4_19_1.fastq.gz	20003_4_19_1.fastq.gz	ERR1892667	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892667/ERR1892667_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#19	ERS1616364	SAMEA103927196	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#19	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#19	sequencing assay	ERX1953004	20003_4_19_2.fastq.gz	20003_4_19_2.fastq.gz	ERR1892667	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892667/ERR1892667_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#20	ERS1616365	SAMEA103927197	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#20	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#20	sequencing assay	ERX1953005	20003_4_20_1.fastq.gz	20003_4_20_1.fastq.gz	ERR1892668	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892668/ERR1892668_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#20	ERS1616365	SAMEA103927197	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#20	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#20	sequencing assay	ERX1953005	20003_4_20_2.fastq.gz	20003_4_20_2.fastq.gz	ERR1892668	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892668/ERR1892668_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#21	ERS1616366	SAMEA103927198	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#21	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#21	sequencing assay	ERX1953006	20003_4_21_1.fastq.gz	20003_4_21_1.fastq.gz	ERR1892669	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1892669/ERR1892669_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#21	ERS1616366	SAMEA103927198	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#21	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#21	sequencing assay	ERX1953006	20003_4_21_2.fastq.gz	20003_4_21_2.fastq.gz	ERR1892669	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1892669/ERR1892669_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#22	ERS1616367	SAMEA103927199	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#22	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#22	sequencing assay	ERX1953007	20003_4_22_1.fastq.gz	20003_4_22_1.fastq.gz	ERR1892670	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1892670/ERR1892670_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#22	ERS1616367	SAMEA103927199	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#22	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#22	sequencing assay	ERX1953007	20003_4_22_2.fastq.gz	20003_4_22_2.fastq.gz	ERR1892670	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1892670/ERR1892670_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#23	ERS1616368	SAMEA103927200	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#23	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#23	sequencing assay	ERX1953008	20003_4_23_1.fastq.gz	20003_4_23_1.fastq.gz	ERR1892671	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892671/ERR1892671_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#23	ERS1616368	SAMEA103927200	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#23	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#23	sequencing assay	ERX1953008	20003_4_23_2.fastq.gz	20003_4_23_2.fastq.gz	ERR1892671	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892671/ERR1892671_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#24	ERS1616369	SAMEA103927201	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#24	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#24	sequencing assay	ERX1953009	20003_4_24_1.fastq.gz	20003_4_24_1.fastq.gz	ERR1892672	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892672/ERR1892672_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#24	ERS1616369	SAMEA103927201	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#24	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#24	sequencing assay	ERX1953009	20003_4_24_2.fastq.gz	20003_4_24_2.fastq.gz	ERR1892672	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892672/ERR1892672_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#25	ERS1616370	SAMEA103927202	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#25	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#25	sequencing assay	ERX1953010	20003_4_25_1.fastq.gz	20003_4_25_1.fastq.gz	ERR1892673	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892673/ERR1892673_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#25	ERS1616370	SAMEA103927202	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#25	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#25	sequencing assay	ERX1953010	20003_4_25_2.fastq.gz	20003_4_25_2.fastq.gz	ERR1892673	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892673/ERR1892673_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#26	ERS1616371	SAMEA103927203	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#26	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#26	sequencing assay	ERX1953011	20003_4_26_1.fastq.gz	20003_4_26_1.fastq.gz	ERR1892674	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1892674/ERR1892674_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#26	ERS1616371	SAMEA103927203	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#26	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#26	sequencing assay	ERX1953011	20003_4_26_2.fastq.gz	20003_4_26_2.fastq.gz	ERR1892674	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1892674/ERR1892674_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#27	ERS1616372	SAMEA103927204	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#27	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#27	sequencing assay	ERX1953012	20003_4_27_1.fastq.gz	20003_4_27_1.fastq.gz	ERR1892675	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1892675/ERR1892675_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#27	ERS1616372	SAMEA103927204	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#27	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#27	sequencing assay	ERX1953012	20003_4_27_2.fastq.gz	20003_4_27_2.fastq.gz	ERR1892675	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1892675/ERR1892675_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#29	ERS1616373	SAMEA103927205	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#29	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#29	sequencing assay	ERX1953013	20003_4_29_1.fastq.gz	20003_4_29_1.fastq.gz	ERR1892676	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1892676/ERR1892676_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#29	ERS1616373	SAMEA103927205	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#29	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#29	sequencing assay	ERX1953013	20003_4_29_2.fastq.gz	20003_4_29_2.fastq.gz	ERR1892676	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1892676/ERR1892676_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#30	ERS1616374	SAMEA103927206	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#30	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#30	sequencing assay	ERX1953014	20003_4_30_1.fastq.gz	20003_4_30_1.fastq.gz	ERR1892677	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892677/ERR1892677_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#30	ERS1616374	SAMEA103927206	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#30	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#30	sequencing assay	ERX1953014	20003_4_30_2.fastq.gz	20003_4_30_2.fastq.gz	ERR1892677	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892677/ERR1892677_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#32	ERS1616375	SAMEA103927207	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#32	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#32	sequencing assay	ERX1953015	20003_4_32_1.fastq.gz	20003_4_32_1.fastq.gz	ERR1892678	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892678/ERR1892678_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#32	ERS1616375	SAMEA103927207	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#32	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#32	sequencing assay	ERX1953015	20003_4_32_2.fastq.gz	20003_4_32_2.fastq.gz	ERR1892678	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892678/ERR1892678_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#33	ERS1616376	SAMEA103927208	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#33	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#33	sequencing assay	ERX1953016	20003_4_33_1.fastq.gz	20003_4_33_1.fastq.gz	ERR1892679	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1892679/ERR1892679_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#33	ERS1616376	SAMEA103927208	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#33	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#33	sequencing assay	ERX1953016	20003_4_33_2.fastq.gz	20003_4_33_2.fastq.gz	ERR1892679	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1892679/ERR1892679_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#34	ERS1616377	SAMEA103927209	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#34	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#34	sequencing assay	ERX1953017	20003_4_34_1.fastq.gz	20003_4_34_1.fastq.gz	ERR1892680	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1892680/ERR1892680_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#34	ERS1616377	SAMEA103927209	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#34	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#34	sequencing assay	ERX1953017	20003_4_34_2.fastq.gz	20003_4_34_2.fastq.gz	ERR1892680	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1892680/ERR1892680_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#35	ERS1616378	SAMEA103927210	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#35	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#35	sequencing assay	ERX1953018	20003_4_35_1.fastq.gz	20003_4_35_1.fastq.gz	ERR1892681	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892681/ERR1892681_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#35	ERS1616378	SAMEA103927210	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#35	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#35	sequencing assay	ERX1953018	20003_4_35_2.fastq.gz	20003_4_35_2.fastq.gz	ERR1892681	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892681/ERR1892681_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#36	ERS1616379	SAMEA103927211	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#36	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#36	sequencing assay	ERX1953019	20003_4_36_1.fastq.gz	20003_4_36_1.fastq.gz	ERR1892682	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892682/ERR1892682_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#36	ERS1616379	SAMEA103927211	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#36	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#36	sequencing assay	ERX1953019	20003_4_36_2.fastq.gz	20003_4_36_2.fastq.gz	ERR1892682	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892682/ERR1892682_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#37	ERS1616380	SAMEA103927212	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#37	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#37	sequencing assay	ERX1953020	20003_4_37_1.fastq.gz	20003_4_37_1.fastq.gz	ERR1892683	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892683/ERR1892683_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#37	ERS1616380	SAMEA103927212	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#37	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#37	sequencing assay	ERX1953020	20003_4_37_2.fastq.gz	20003_4_37_2.fastq.gz	ERR1892683	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892683/ERR1892683_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_4#38	ERS1616381	SAMEA103927213	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_4#38	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_4#38	sequencing assay	ERX1953021	20003_4_38_1.fastq.gz	20003_4_38_1.fastq.gz	ERR1892684	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1892684/ERR1892684_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
